,balance,stock,label
9218,728000000,44666666,diamond
9219,532000000,46000000,diamond
9220,254000000,26500000,normal
9221,270000000,17500000,normal
9222,544000000,43333333,diamond
9223,508000000,51333333,diamond
9224,740000000,74000000,vip
9225,780000000,23333333,diamond
9226,672000000,32666666,diamond
9227,744000000,24000000,diamond
9228,792000000,23333333,diamond
9229,688000000,47333333,diamond
9230,724000000,33333333,diamond
9231,780000000,24000000,diamond
9232,608000000,41333333,diamond
9233,696000000,37333333,diamond
9234,684000000,49333333,diamond
9235,700000000,46666666,diamond
9236,740000000,69000000,vip
9237,284000000,19000000,normal
9238,792000000,58000000,vip
9239,728000000,78000000,vip
9240,708000000,31333333,diamond
9241,316000000,18000000,normal
9242,262000000,21000000,normal
9243,620000000,36666666,diamond
9244,784000000,32000000,diamond
9245,604000000,42000000,diamond
9246,258000000,35500000,normal
9247,250000000,22500000,normal
9248,644000000,26666666,diamond
9249,288000000,22500000,normal
9250,744000000,38000000,diamond
9251,540000000,50000000,diamond
9252,282000000,23500000,normal
9253,608000000,45333333,diamond
9254,652000000,26666666,diamond
9255,800000000,62000000,vip
9256,652000000,52000000,diamond
9257,644000000,26666666,diamond
9258,286000000,28000000,normal
9259,568000000,51333333,diamond
9260,252000000,36500000,normal
9261,732000000,75000000,vip
9262,716000000,72000000,vip
9263,756000000,31333333,diamond
9264,612000000,34000000,diamond
9265,242000000,18000000,normal
9266,744000000,72000000,vip
9267,268000000,25500000,normal
9268,640000000,32666666,diamond
9269,712000000,74000000,vip
9270,704000000,44000000,diamond
9271,700000000,25333333,diamond
9272,652000000,45333333,diamond
9273,692000000,29333333,diamond
9274,258000000,35000000,normal
9275,736000000,69000000,vip
9276,624000000,42666666,diamond
9277,242000000,37500000,normal
9278,612000000,40000000,diamond
9279,248000000,31500000,normal
9280,252000000,24500000,normal
9281,256000000,34500000,normal
9282,660000000,48000000,diamond
9283,256000000,29500000,normal
9284,784000000,64000000,vip
9285,692000000,30666666,diamond
9286,592000000,40666666,diamond
9287,628000000,44666666,diamond
9288,280000000,19000000,normal
9289,688000000,39333333,diamond
9290,796000000,71000000,vip
9291,616000000,46000000,diamond
9292,556000000,53333333,diamond
9293,616000000,46666666,diamond
9294,740000000,72000000,vip
9295,776000000,67000000,vip
9296,280000000,28000000,normal
9297,728000000,71000000,vip
9298,704000000,45333333,diamond
9299,680000000,51333333,diamond
9300,708000000,36000000,diamond
9301,548000000,50000000,diamond
9302,302000000,18500000,normal
9303,748000000,38666666,diamond
9304,576000000,42666666,diamond
9305,672000000,24666666,diamond
9306,264000000,26500000,normal
9307,792000000,30666666,diamond
9308,272000000,19500000,normal
9309,268000000,26000000,normal
9310,248000000,30000000,normal
9311,244000000,27500000,normal
9312,788000000,34666666,diamond
9313,712000000,28000000,diamond
9314,266000000,20000000,normal
9315,672000000,50666666,diamond
9316,620000000,34000000,diamond
9317,800000000,80000000,vip
9318,796000000,28666666,diamond
9319,760000000,27333333,diamond
9320,740000000,27333333,diamond
9321,276000000,19000000,normal
9322,632000000,28666666,diamond
9323,242000000,28000000,normal
9324,512000000,50000000,diamond
9325,764000000,76000000,vip
9326,264000000,20000000,normal
9327,252000000,23500000,normal
9328,704000000,38666666,diamond
9329,676000000,45333333,diamond
9330,740000000,41333333,diamond
9331,252000000,22500000,normal
9332,692000000,37333333,diamond
9333,716000000,73000000,vip
9334,700000000,33333333,diamond
9335,246000000,28000000,normal
9336,676000000,33333333,diamond
9337,572000000,48000000,diamond
9338,244000000,19000000,normal
9339,776000000,30000000,diamond
9340,254000000,33500000,normal
9341,644000000,32000000,diamond
9342,608000000,32666666,diamond
9343,304000000,23000000,normal
9344,708000000,28666666,diamond
9345,652000000,53333333,diamond
9346,596000000,48666666,diamond
9347,704000000,28000000,diamond
9348,800000000,26000000,diamond
9349,266000000,25500000,normal
9350,656000000,26666666,diamond
9351,256000000,27500000,normal
9352,684000000,38666666,diamond
9353,616000000,42666666,diamond
9354,322000000,18500000,normal
9355,254000000,26500000,normal
9356,620000000,42000000,diamond
9357,660000000,47333333,diamond
9358,242000000,27500000,normal
9359,716000000,42666666,diamond
9360,760000000,72000000,vip
9361,640000000,44000000,diamond
9362,716000000,79000000,vip
9363,656000000,44666666,diamond
9364,696000000,26666666,diamond
9365,284000000,18000000,normal
9366,764000000,28000000,diamond
9367,290000000,22000000,normal
9368,636000000,37333333,diamond
9369,264000000,22000000,normal
9370,652000000,28000000,diamond
9371,712000000,44666666,diamond
9372,292000000,24000000,normal
9373,248000000,28000000,normal
9374,608000000,46666666,diamond
9375,756000000,40666666,diamond
9376,668000000,29333333,diamond
9377,246000000,28500000,normal
9378,796000000,62000000,vip
9379,242000000,29500000,normal
9380,752000000,23333333,diamond
9381,676000000,28666666,diamond
9382,258000000,25500000,normal
9383,244000000,31000000,normal
9384,716000000,79000000,vip
9385,752000000,79000000,vip
9386,700000000,36666666,diamond
9387,298000000,21000000,normal
9388,260000000,17500000,normal
9389,664000000,30000000,diamond
9390,266000000,20500000,normal
9391,776000000,61000000,vip
9392,306000000,21000000,normal
9393,788000000,67000000,vip
9394,246000000,25000000,normal
9395,252000000,22500000,normal
9396,488000000,52666666,diamond
9397,262000000,26000000,normal
9398,708000000,41333333,diamond
9399,304000000,21500000,normal
9400,632000000,42666666,diamond
9401,596000000,52000000,diamond
9402,736000000,70000000,vip
9403,756000000,28666666,diamond
9404,248000000,20000000,normal
9405,736000000,35333333,diamond
9406,240000000,35000000,normal
9407,764000000,30666666,diamond
9408,680000000,30000000,diamond
9409,748000000,29333333,diamond
9410,628000000,40666666,diamond
9411,772000000,31333333,diamond
9412,740000000,68000000,vip
9413,640000000,46666666,diamond
9414,748000000,75000000,vip
9415,648000000,30000000,diamond
9416,668000000,48666666,diamond
9417,254000000,35500000,normal
9418,660000000,51333333,diamond
9419,728000000,37333333,diamond
9420,282000000,24500000,normal
9421,684000000,38666666,diamond
9422,652000000,40000000,diamond
9423,274000000,20000000,normal
9424,628000000,53333333,diamond
9425,732000000,37333333,diamond
9426,644000000,53333333,diamond
9427,264000000,18000000,normal
9428,620000000,30666666,diamond
9429,240000000,25000000,normal
9430,300000000,24500000,normal
9431,788000000,57000000,vip
9432,724000000,32666666,diamond
9433,560000000,41333333,diamond
9434,708000000,41333333,diamond
9435,752000000,70000000,vip
9436,266000000,18500000,normal
9437,752000000,74000000,vip
9438,708000000,24666666,diamond
9439,768000000,30666666,diamond
9440,278000000,20500000,normal
9441,256000000,18000000,normal
9442,728000000,74000000,vip
9443,308000000,19500000,normal
9444,736000000,24666666,diamond
9445,708000000,24000000,diamond
9446,728000000,79000000,vip
9447,640000000,32666666,diamond
9448,740000000,42000000,diamond
9449,496000000,52000000,diamond
9450,636000000,34666666,diamond
9451,780000000,71000000,vip
9452,512000000,53333333,diamond
9453,240000000,22500000,normal
9454,288000000,22000000,normal
9455,672000000,24000000,diamond
9456,262000000,29000000,normal
9457,256000000,24000000,normal
9458,244000000,34500000,normal
9459,800000000,29333333,diamond
9460,644000000,51333333,diamond
9461,244000000,27500000,normal
9462,744000000,28000000,diamond
9463,258000000,24500000,normal
9464,656000000,33333333,diamond
9465,716000000,36000000,diamond
9466,772000000,65000000,vip
9467,292000000,20500000,normal
9468,700000000,28000000,diamond
9469,580000000,42666666,diamond
9470,776000000,78000000,vip
9471,760000000,78000000,vip
9472,764000000,65000000,vip
9473,780000000,31333333,diamond
9474,628000000,29333333,diamond
9475,736000000,28000000,diamond
9476,612000000,46000000,diamond
9477,692000000,24000000,diamond
9478,620000000,30666666,diamond
9479,296000000,22000000,normal
9480,744000000,77000000,vip
9481,294000000,17500000,normal
9482,696000000,36666666,diamond
9483,320000000,18000000,normal
9484,748000000,40000000,diamond
9485,752000000,26000000,diamond
9486,536000000,46000000,diamond
9487,592000000,42666666,diamond
9488,716000000,44666666,diamond
9489,250000000,28500000,normal
9490,268000000,29000000,normal
9491,724000000,45333333,diamond
9492,604000000,44666666,diamond
9493,692000000,38666666,diamond
9494,740000000,27333333,diamond
9495,644000000,34000000,diamond
9496,748000000,79000000,vip
9497,312000000,17500000,normal
9498,688000000,30000000,diamond
9499,264000000,23000000,normal
9500,254000000,25000000,normal
9501,752000000,40666666,diamond
9502,728000000,26666666,diamond
9503,668000000,31333333,diamond
9504,656000000,48666666,diamond
9505,604000000,49333333,diamond
9506,274000000,31500000,normal
9507,294000000,20500000,normal
9508,764000000,24666666,diamond
9509,264000000,21500000,normal
9510,612000000,32666666,diamond
9511,696000000,44000000,diamond
9512,664000000,45333333,diamond
9513,784000000,24000000,diamond
9514,704000000,34666666,diamond
9515,246000000,37000000,normal
9516,270000000,22000000,normal
9517,252000000,35500000,normal
9518,244000000,37000000,normal
9519,258000000,31000000,normal
9520,242000000,33000000,normal
9521,760000000,65000000,vip
9522,270000000,26500000,normal
9523,724000000,72000000,vip
9524,284000000,20000000,normal
9525,508000000,53333333,diamond
9526,260000000,28000000,normal
9527,540000000,48666666,diamond
9528,266000000,29000000,normal
9529,728000000,35333333,diamond
9530,544000000,50666666,diamond
9531,492000000,53333333,diamond
9532,688000000,41333333,diamond
9533,608000000,35333333,diamond
9534,316000000,18500000,normal
9535,250000000,36500000,normal
9536,304000000,21000000,normal
9537,704000000,32000000,diamond
9538,560000000,42000000,diamond
9539,748000000,76000000,vip
9540,266000000,25500000,normal
9541,692000000,46000000,diamond
9542,500000000,52666666,diamond
9543,784000000,26666666,diamond
9544,628000000,38666666,diamond
9545,320000000,19000000,normal
9546,282000000,18500000,normal
9547,588000000,50000000,diamond
9548,568000000,42000000,diamond
9549,568000000,40666666,diamond
9550,644000000,32000000,diamond
9551,260000000,32500000,normal
9552,262000000,33500000,normal
9553,756000000,38666666,diamond
9554,692000000,25333333,diamond
9555,260000000,34500000,normal
9556,592000000,47333333,diamond
9557,254000000,36000000,normal
9558,680000000,27333333,diamond
9559,528000000,47333333,diamond
9560,284000000,23500000,normal
9561,304000000,20000000,normal
9562,628000000,45333333,diamond
9563,744000000,25333333,diamond
9564,672000000,43333333,diamond
9565,700000000,37333333,diamond
9566,724000000,23333333,diamond
9567,724000000,75000000,vip
9568,306000000,22000000,normal
9569,680000000,31333333,diamond
9570,576000000,42000000,diamond
9571,560000000,48000000,diamond
9572,756000000,75000000,vip
9573,684000000,40000000,diamond
9574,768000000,67000000,vip
9575,246000000,37500000,normal
9576,644000000,27333333,diamond
9577,632000000,45333333,diamond
9578,656000000,45333333,diamond
9579,708000000,47333333,diamond
9580,272000000,32000000,normal
9581,724000000,35333333,diamond
9582,688000000,36000000,diamond
9583,300000000,17500000,normal
9584,704000000,78000000,vip
9585,684000000,32000000,diamond
9586,684000000,46666666,diamond
9587,712000000,41333333,diamond
9588,272000000,22500000,normal
9589,248000000,36000000,normal
9590,744000000,23333333,diamond
9591,584000000,46000000,diamond
9592,676000000,28666666,diamond
9593,544000000,52000000,diamond
9594,258000000,25000000,normal
9595,696000000,48666666,diamond
9596,704000000,79000000,vip
9597,776000000,74000000,vip
9598,664000000,24666666,diamond
9599,740000000,39333333,diamond
9600,252000000,36500000,normal
9601,274000000,30500000,normal
9602,254000000,34000000,normal
9603,736000000,42000000,diamond
9604,536000000,52666666,diamond
9605,636000000,35333333,diamond
9606,252000000,26000000,normal
9607,692000000,25333333,diamond
9608,632000000,31333333,diamond
9609,240000000,32000000,normal
9610,660000000,48000000,diamond
9611,246000000,26000000,normal
9612,240000000,35500000,normal
9613,708000000,24000000,diamond
9614,628000000,34666666,diamond
9615,240000000,22500000,normal
9616,748000000,34666666,diamond
9617,244000000,25500000,normal
9618,548000000,47333333,diamond
9619,768000000,78000000,vip
9620,246000000,25000000,normal
9621,252000000,29500000,normal
9622,792000000,29333333,diamond
9623,656000000,27333333,diamond
9624,660000000,34666666,diamond
9625,644000000,50000000,diamond
9626,720000000,36666666,diamond
9627,624000000,52666666,diamond
9628,564000000,43333333,diamond
9629,696000000,30000000,diamond
9630,648000000,51333333,diamond
9631,272000000,18000000,normal
9632,776000000,28666666,diamond
9633,792000000,67000000,vip
9634,588000000,49333333,diamond
9635,300000000,19500000,normal
9636,800000000,33333333,diamond
9637,256000000,21000000,normal
9638,608000000,38666666,diamond
9639,768000000,36666666,diamond
9640,288000000,22500000,normal
9641,788000000,54000000,vip
9642,692000000,45333333,diamond
9643,288000000,25500000,normal
9644,302000000,21000000,normal
9645,560000000,46000000,diamond
9646,260000000,22500000,normal
9647,684000000,48666666,diamond
9648,716000000,30666666,diamond
9649,556000000,42000000,diamond
9650,596000000,44666666,diamond
9651,588000000,48666666,diamond
9652,540000000,47333333,diamond
9653,268000000,20000000,normal
9654,696000000,26666666,diamond
9655,632000000,34000000,diamond
9656,740000000,30000000,diamond
9657,724000000,44000000,diamond
9658,688000000,80000000,vip
9659,776000000,35333333,diamond
9660,688000000,24000000,diamond
9661,752000000,38666666,diamond
9662,608000000,38666666,diamond
9663,764000000,34666666,diamond
9664,680000000,40666666,diamond
9665,264000000,26000000,normal
9666,252000000,17500000,normal
9667,640000000,30666666,diamond
9668,728000000,37333333,diamond
9669,660000000,26666666,diamond
9670,680000000,23333333,diamond
9671,648000000,48000000,diamond
9672,616000000,40666666,diamond
9673,764000000,61000000,vip
9674,636000000,53333333,diamond
9675,256000000,24500000,normal
9676,800000000,61000000,vip
9677,704000000,26000000,diamond
9678,248000000,34000000,normal
9679,244000000,25000000,normal
9680,728000000,32000000,diamond
9681,244000000,22000000,normal
9682,716000000,34000000,diamond
9683,716000000,26000000,diamond
9684,788000000,69000000,vip
9685,736000000,70000000,vip
9686,616000000,49333333,diamond
9687,652000000,30666666,diamond
9688,756000000,34000000,diamond
9689,796000000,31333333,diamond
9690,624000000,34666666,diamond
9691,708000000,32000000,diamond
9692,684000000,37333333,diamond
9693,712000000,27333333,diamond
9694,684000000,45333333,diamond
9695,800000000,69000000,vip
9696,620000000,52000000,diamond
9697,580000000,53333333,diamond
9698,272000000,19500000,normal
9699,268000000,19500000,normal
9700,548000000,52666666,diamond
9701,620000000,38666666,diamond
9702,672000000,28000000,diamond
9703,744000000,71000000,vip
9704,696000000,78000000,vip
9705,536000000,46666666,diamond
9706,616000000,44666666,diamond
9707,704000000,80000000,vip
9708,240000000,31500000,normal
9709,628000000,43333333,diamond
9710,664000000,36666666,diamond
9711,256000000,35500000,normal
9712,242000000,26500000,normal
9713,648000000,47333333,diamond
9714,272000000,30000000,normal
9715,640000000,42666666,diamond
9716,760000000,79000000,vip
9717,688000000,51333333,diamond
9718,268000000,31000000,normal
9719,668000000,34000000,diamond
9720,552000000,52666666,diamond
9721,784000000,30000000,diamond
9722,780000000,56000000,vip
9723,252000000,24500000,normal
9724,680000000,45333333,diamond
9725,724000000,29333333,diamond
9726,684000000,32666666,diamond
9727,300000000,18000000,normal
9728,728000000,76000000,vip
9729,274000000,31500000,normal
9730,668000000,28000000,diamond
9731,692000000,50666666,diamond
9732,664000000,29333333,diamond
9733,800000000,32666666,diamond
9734,796000000,32000000,diamond
9735,684000000,37333333,diamond
9736,276000000,22500000,normal
9737,556000000,48666666,diamond
9738,260000000,27500000,normal
9739,252000000,24500000,normal
9740,648000000,52666666,diamond
9741,548000000,42666666,diamond
9742,560000000,44666666,diamond
9743,274000000,22500000,normal
9744,326000000,18500000,normal
9745,760000000,28666666,diamond
9746,756000000,74000000,vip
9747,290000000,22000000,normal
9748,688000000,44666666,diamond
9749,512000000,50666666,diamond
9750,276000000,31000000,normal
9751,640000000,50000000,diamond
9752,708000000,31333333,diamond
9753,712000000,36666666,diamond
9754,580000000,39333333,diamond
9755,278000000,17500000,normal
9756,632000000,50000000,diamond
9757,704000000,42000000,diamond
9758,284000000,18000000,normal
9759,788000000,76000000,vip
9760,254000000,29500000,normal
9761,792000000,30666666,diamond
9762,772000000,65000000,vip
9763,274000000,21000000,normal
9764,258000000,24000000,normal
9765,676000000,50666666,diamond
9766,260000000,30500000,normal
9767,608000000,45333333,diamond
9768,736000000,36000000,diamond
9769,246000000,30000000,normal
9770,262000000,19000000,normal
9771,316000000,20000000,normal
9772,784000000,29333333,diamond
9773,248000000,33000000,normal
9774,600000000,46666666,diamond
9775,716000000,37333333,diamond
9776,270000000,24000000,normal
9777,776000000,65000000,vip
9778,704000000,79000000,vip
9779,764000000,72000000,vip
9780,800000000,66000000,vip
9781,756000000,30666666,diamond
9782,648000000,27333333,diamond
9783,636000000,40000000,diamond
9784,688000000,26666666,diamond
9785,294000000,19500000,normal
9786,540000000,48666666,diamond
9787,688000000,39333333,diamond
9788,760000000,35333333,diamond
9789,660000000,44666666,diamond
9790,776000000,79000000,vip
9791,696000000,42000000,diamond
9792,684000000,30000000,diamond
9793,580000000,52000000,diamond
9794,254000000,34000000,normal
9795,768000000,38000000,diamond
9796,296000000,18500000,normal
9797,242000000,21000000,normal
9798,776000000,28666666,diamond
9799,244000000,35500000,normal
9800,242000000,34000000,normal
9801,268000000,17500000,normal
9802,772000000,59000000,vip
9803,768000000,30000000,diamond
9804,272000000,23000000,normal
9805,568000000,40666666,diamond
9806,276000000,24500000,normal
9807,668000000,32666666,diamond
9808,528000000,52666666,diamond
9809,676000000,53333333,diamond
9810,660000000,37333333,diamond
9811,266000000,22500000,normal
9812,700000000,45333333,diamond
9813,788000000,27333333,diamond
9814,688000000,29333333,diamond
9815,724000000,37333333,diamond
9816,564000000,44666666,diamond
9817,596000000,36000000,diamond
9818,704000000,24666666,diamond
9819,700000000,28000000,diamond
9820,308000000,23000000,normal
9821,680000000,42666666,diamond
9822,660000000,38000000,diamond
9823,668000000,49333333,diamond
9824,288000000,20000000,normal
9825,764000000,79000000,vip
9826,270000000,21500000,normal
9827,784000000,63000000,vip
9828,688000000,43333333,diamond
9829,712000000,48000000,diamond
9830,744000000,77000000,vip
9831,320000000,19500000,normal
9832,784000000,25333333,diamond
9833,306000000,20500000,normal
9834,532000000,47333333,diamond
9835,252000000,28000000,normal
9836,660000000,48000000,diamond
9837,266000000,22500000,normal
9838,736000000,32000000,diamond
9839,796000000,67000000,vip
9840,536000000,49333333,diamond
9841,796000000,32000000,diamond
9842,282000000,28500000,normal
9843,282000000,21500000,normal
9844,624000000,30000000,diamond
9845,620000000,32666666,diamond
9846,616000000,53333333,diamond
9847,640000000,31333333,diamond
9848,692000000,36666666,diamond
9849,648000000,38000000,diamond
9850,580000000,42000000,diamond
9851,302000000,18500000,normal
9852,788000000,26000000,diamond
9853,266000000,23000000,normal
9854,284000000,23500000,normal
9855,696000000,27333333,diamond
9856,248000000,33500000,normal
9857,796000000,63000000,vip
9858,572000000,49333333,diamond
9859,716000000,35333333,diamond
9860,244000000,34000000,normal
9861,548000000,51333333,diamond
9862,640000000,40000000,diamond
9863,716000000,32666666,diamond
9864,278000000,29500000,normal
9865,636000000,41333333,diamond
9866,712000000,28666666,diamond
9867,240000000,24500000,normal
9868,302000000,21000000,normal
9869,752000000,26000000,diamond
9870,304000000,17500000,normal
9871,262000000,34000000,normal
9872,784000000,61000000,vip
9873,668000000,32000000,diamond
9874,240000000,23000000,normal
9875,616000000,41333333,diamond
9876,728000000,28000000,diamond
9877,740000000,79000000,vip
9878,664000000,32000000,diamond
9879,760000000,32000000,diamond
9880,548000000,44000000,diamond
9881,756000000,73000000,vip
9882,604000000,50000000,diamond
9883,246000000,23000000,normal
9884,796000000,73000000,vip
9885,700000000,45333333,diamond
9886,592000000,51333333,diamond
9887,768000000,26666666,diamond
9888,278000000,29000000,normal
9889,580000000,50000000,diamond
9890,274000000,28000000,normal
9891,254000000,28500000,normal
9892,608000000,40666666,diamond
9893,788000000,54000000,vip
9894,258000000,26500000,normal
9895,600000000,50666666,diamond
9896,680000000,42000000,diamond
9897,660000000,46000000,diamond
9898,592000000,46000000,diamond
9899,636000000,33333333,diamond
9900,664000000,47333333,diamond
9901,282000000,21000000,normal
9902,764000000,80000000,vip
9903,636000000,38000000,diamond
9904,242000000,26000000,normal
9905,628000000,34000000,diamond
9906,680000000,42000000,diamond
9907,320000000,18000000,normal
9908,672000000,36666666,diamond
9909,656000000,50666666,diamond
9910,712000000,75000000,vip
9911,712000000,32000000,diamond
9912,792000000,34000000,diamond
9913,724000000,26000000,diamond
9914,612000000,41333333,diamond
9915,640000000,28000000,diamond
9916,300000000,22500000,normal
9917,724000000,45333333,diamond
9918,800000000,23333333,diamond
9919,294000000,21000000,normal
9920,254000000,36000000,normal
9921,656000000,43333333,diamond
9922,716000000,23333333,diamond
9923,644000000,40666666,diamond
9924,684000000,46666666,diamond
9925,724000000,73000000,vip
9926,624000000,49333333,diamond
9927,652000000,49333333,diamond
9928,696000000,38666666,diamond
9929,756000000,27333333,diamond
9930,248000000,23000000,normal
9931,740000000,33333333,diamond
9932,760000000,28000000,diamond
9933,664000000,40666666,diamond
9934,262000000,19000000,normal
9935,620000000,43333333,diamond
9936,728000000,44666666,diamond
9937,780000000,77000000,vip
9938,520000000,50000000,diamond
9939,268000000,20500000,normal
9940,252000000,33500000,normal
9941,736000000,34000000,diamond
9942,640000000,40666666,diamond
9943,248000000,31500000,normal
9944,656000000,53333333,diamond
9945,516000000,52666666,diamond
9946,736000000,79000000,vip
9947,648000000,33333333,diamond
9948,274000000,27000000,normal
9949,800000000,32666666,diamond
9950,644000000,50666666,diamond
9951,250000000,20500000,normal
9952,516000000,52666666,diamond
9953,568000000,53333333,diamond
9954,692000000,44666666,diamond
9955,632000000,31333333,diamond
9956,732000000,34666666,diamond
9957,274000000,22500000,normal
9958,256000000,32000000,normal
9959,720000000,71000000,vip
9960,250000000,23000000,normal
9961,266000000,17500000,normal
9962,652000000,40666666,diamond
9963,676000000,24000000,diamond
9964,576000000,43333333,diamond
9965,250000000,17500000,normal
9966,684000000,30666666,diamond
9967,696000000,34666666,diamond
9968,668000000,39333333,diamond
9969,744000000,38000000,diamond
9970,552000000,43333333,diamond
9971,244000000,38500000,normal
9972,636000000,46666666,diamond
9973,652000000,48666666,diamond
9974,684000000,44000000,diamond
9975,280000000,23000000,normal
9976,712000000,39333333,diamond
9977,780000000,64000000,vip
9978,520000000,52666666,diamond
9979,740000000,26000000,diamond
9980,640000000,46666666,diamond
9981,632000000,36000000,diamond
9982,740000000,42666666,diamond
9983,780000000,75000000,vip
9984,724000000,30666666,diamond
9985,284000000,23500000,normal
9986,784000000,71000000,vip
9987,648000000,36666666,diamond
9988,264000000,33500000,normal
9989,496000000,51333333,diamond
9990,704000000,39333333,diamond
9991,240000000,21000000,normal
9992,264000000,20500000,normal
9993,640000000,38000000,diamond
9994,294000000,18000000,normal
9995,688000000,26000000,diamond
9996,640000000,35333333,diamond
9997,688000000,44666666,diamond
9998,308000000,19000000,normal
9999,760000000,75000000,vip
10000,552000000,44000000,diamond
10001,784000000,78000000,vip
10002,254000000,17500000,normal
10003,256000000,34000000,normal
10004,704000000,40000000,diamond
10005,552000000,52666666,diamond
10006,724000000,70000000,vip
10007,696000000,24666666,diamond
10008,644000000,26666666,diamond
10009,244000000,18500000,normal
10010,292000000,23500000,normal
10011,788000000,79000000,vip
10012,600000000,48000000,diamond
10013,604000000,50666666,diamond
10014,628000000,48000000,diamond
10015,644000000,32000000,diamond
10016,732000000,30666666,diamond
10017,258000000,23500000,normal
10018,252000000,22000000,normal
10019,756000000,69000000,vip
10020,796000000,52000000,vip
10021,524000000,51333333,diamond
10022,244000000,25000000,normal
10023,244000000,38000000,normal
10024,704000000,43333333,diamond
10025,712000000,36666666,diamond
10026,284000000,20000000,normal
10027,684000000,28666666,diamond
10028,668000000,44666666,diamond
10029,628000000,52666666,diamond
10030,556000000,50666666,diamond
10031,624000000,38666666,diamond
10032,240000000,20500000,normal
10033,788000000,25333333,diamond
10034,776000000,32666666,diamond
10035,720000000,32666666,diamond
10036,760000000,26000000,diamond
10037,752000000,77000000,vip
10038,764000000,25333333,diamond
10039,588000000,36666666,diamond
10040,780000000,66000000,vip
10041,292000000,26000000,normal
10042,242000000,35500000,normal
10043,732000000,41333333,diamond
10044,652000000,32000000,diamond
10045,640000000,33333333,diamond
10046,720000000,31333333,diamond
10047,540000000,53333333,diamond
10048,636000000,52000000,diamond
10049,704000000,80000000,vip
10050,800000000,56000000,vip
10051,588000000,47333333,diamond
10052,288000000,22500000,normal
10053,640000000,44000000,diamond
10054,264000000,20500000,normal
10055,620000000,42000000,diamond
10056,246000000,33500000,normal
10057,252000000,26000000,normal
10058,596000000,35333333,diamond
10059,246000000,35500000,normal
10060,700000000,44000000,diamond
10061,560000000,53333333,diamond
10062,672000000,28000000,diamond
10063,732000000,34000000,diamond
10064,536000000,48666666,diamond
10065,576000000,40000000,diamond
10066,262000000,32500000,normal
10067,764000000,31333333,diamond
10068,600000000,38666666,diamond
10069,270000000,32500000,normal
10070,290000000,21000000,normal
10071,632000000,43333333,diamond
10072,668000000,34666666,diamond
10073,254000000,26000000,normal
10074,768000000,37333333,diamond
10075,772000000,59000000,vip
10076,240000000,36500000,normal
10077,302000000,19500000,normal
10078,254000000,22000000,normal
10079,250000000,31000000,normal
10080,652000000,45333333,diamond
10081,776000000,29333333,diamond
10082,712000000,32000000,diamond
10083,288000000,24000000,normal
10084,320000000,19500000,normal
10085,716000000,39333333,diamond
10086,608000000,33333333,diamond
10087,752000000,68000000,vip
10088,708000000,37333333,diamond
10089,648000000,38000000,diamond
10090,700000000,27333333,diamond
10091,242000000,18000000,normal
10092,266000000,17500000,normal
10093,764000000,26000000,diamond
10094,788000000,24000000,diamond
10095,780000000,28666666,diamond
10096,632000000,51333333,diamond
10097,246000000,30500000,normal
10098,768000000,75000000,vip
10099,768000000,36000000,diamond
10100,250000000,33000000,normal
10101,250000000,31500000,normal
10102,242000000,31000000,normal
10103,764000000,27333333,diamond
10104,776000000,72000000,vip
10105,620000000,52000000,diamond
10106,796000000,65000000,vip
10107,744000000,68000000,vip
10108,796000000,27333333,diamond
10109,676000000,51333333,diamond
10110,254000000,23500000,normal
10111,728000000,36666666,diamond
10112,760000000,66000000,vip
10113,648000000,50000000,diamond
10114,324000000,19000000,normal
10115,248000000,26000000,normal
10116,708000000,23333333,diamond
10117,592000000,40666666,diamond
10118,276000000,25000000,normal
10119,262000000,19000000,normal
10120,636000000,35333333,diamond
10121,740000000,40000000,diamond
10122,512000000,53333333,diamond
10123,668000000,24666666,diamond
10124,302000000,22000000,normal
10125,548000000,46666666,diamond
10126,720000000,75000000,vip
10127,290000000,17500000,normal
10128,680000000,49333333,diamond
10129,278000000,23500000,normal
10130,780000000,36000000,diamond
10131,296000000,19500000,normal
10132,246000000,25000000,normal
10133,708000000,78000000,vip
10134,684000000,42666666,diamond
10135,760000000,26666666,diamond
10136,244000000,34500000,normal
10137,772000000,67000000,vip
10138,640000000,46000000,diamond
10139,248000000,32000000,normal
10140,242000000,27000000,normal
10141,624000000,39333333,diamond
10142,624000000,36000000,diamond
10143,320000000,19000000,normal
10144,306000000,20500000,normal
10145,600000000,50666666,diamond
10146,680000000,32666666,diamond
10147,760000000,34666666,diamond
10148,680000000,49333333,diamond
10149,752000000,64000000,vip
10150,656000000,51333333,diamond
10151,616000000,53333333,diamond
10152,260000000,32500000,normal
10153,256000000,18000000,normal
10154,616000000,48666666,diamond
10155,744000000,30666666,diamond
10156,256000000,28500000,normal
10157,302000000,19500000,normal
10158,652000000,32000000,diamond
10159,274000000,21000000,normal
10160,240000000,21000000,normal
10161,640000000,43333333,diamond
10162,616000000,47333333,diamond
10163,744000000,31333333,diamond
10164,640000000,38000000,diamond
10165,268000000,23500000,normal
10166,680000000,29333333,diamond
10167,520000000,51333333,diamond
10168,756000000,74000000,vip
10169,752000000,34666666,diamond
10170,270000000,18500000,normal
10171,708000000,41333333,diamond
10172,788000000,24666666,diamond
10173,684000000,24000000,diamond
10174,752000000,64000000,vip
10175,260000000,34500000,normal
10176,672000000,38000000,diamond
